台灣免翻,#genre#
🇮🇳印度Moon,http://player.mslivestream.net/mslive/e10bb900976df9177b9a080314f26f86.sdp/index.m3u8
🇮🇳印度INDIA TODAY,https://feeds.intoday.in/hltapps/api/master.m3u8
🇮🇳印度NDTV India,https://ndtvindiaelemarchana.akamaized.net/hls/live/2003679/ndtvindia/ndtvindiamaster.m3u8
🇮🇳印度NDTV 24x7,https://ndtv24x7elemarchana.akamaized.net/hls/live/2003678/ndtv24x7/ndtv24x7master.m3u8


🎞️电影直播,#genre#
邵氏电影,http://38.75.136.137:98/gslb/dsdqpub/lbssdy.m3u8?auth=testpub
邵氏武侠,http://38.75.136.137:98/gslb/dsdqpub/lbsswx.m3u8?auth=testpub
邵氏动作,http://38.75.136.137:98/gslb/dsdqpub/lbssdz.m3u8?auth=testpub
邵氏喜剧,http://38.75.136.137:98/gslb/dsdqpub/lbssxj.m3u8?auth=testpub
华数电影,http://hmfs.f3322.net:3388/hls/40/index.m3u8
华数动作影院,http://113.25.252.226:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
华数经典电影,http://123.129.70.178:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC影迷电影,http://38.75.136.137:98/gslb/dsdqpub/chchd.m3u8?auth=testpub
周星驰专场,https://isus.cc/php/huya.php?id=11336587
李连杰专场,https://isus.cc/php/huya.php?id=11342390
刘德华专场,https://isus.cc/php/huya.php?id=11342424
林正英专场,https://isus.cc/php/huya.php?id=11342421
甄子丹专场,https://isus.cc/php/huya.php?id=11352935
沈腾专场,https://isus.cc/php/huya.php?id=11601968
黄渤专场,https://isus.cc/php/huya.php?id=11352876
周润发专场,https://isus.cc/php/huya.php?id=11342387
成龙专场,https://isus.cc/php/huya.php?id=11342386
古天乐专场,https://isus.cc/php/huya.php?id=29982675
王晶专场,https://isus.cc/php/huya.php?id=11602058
吴京专场,https://isus.cc/php/huya.php?id=11602077
洪金宝专场,https://isus.cc/php/huya.php?id=11279251
徐克专场,https://isus.cc/php/huya.php?id=11352909
徐峥专场,https://isus.cc/php/huya.php?id=11602043
邓超专场,https://isus.cc/php/huya.php?id=11336592
梁家辉专场,https://isus.cc/php/huya.php?id=11342429
张卫健专场,https://isus.cc/php/huya.php?id=11342423
王宝强专场,https://isus.cc/php/huya.php?id=30080251
陈小春专场,https://isus.cc/php/huya.php?id=11336719
郭富城专场,https://isus.cc/php/huya.php?id=20985865
吴镇宇专场,https://isus.cc/php/huya.php?id=23865096
陆小凤专场,https://isus.cc/php/huya.php?id=11342427
强森专场,https://isus.cc/php/huya.php?id=21059581
斯坦森专场,https://isus.cc/php/huya.php?id=21059588
马东锡专场,https://isus.cc/php/huya.php?id=21059556
灾难片系列,https://isus.cc/php/huya.php?id=23728647
贺岁片系列,https://isus.cc/php/huya.php?id=11601986
科幻片系列,https://isus.cc/php/huya.php?id=11352965
丧尸片系列,https://isus.cc/php/huya.php?id=24314160
怪兽片系列,https://isus.cc/php/huya.php?id=29982674
战争片系列,https://isus.cc/php/huya.php?id=21059618
硬汉片系列,https://isus.cc/php/huya.php?id=23864973
竞速片系列,https://isus.cc/php/huya.php?id=29982635
动作片系列,https://isus.cc/php/huya.php?id=10871113
爱情片系列,https://isus.cc/php/huya.php?id=29982639
犯罪片系列,https://isus.cc/php/huya.php?id=30080165
奇幻片系列,https://isus.cc/php/huya.php?id=26355847
冒险片系列,https://isus.cc/php/huya.php?id=21059566
盗墓片系列,https://isus.cc/php/huya.php?id=11601981
穿越片系列,https://isus.cc/php/huya.php?id=29465892
悬疑片系列,https://isus.cc/php/huya.php?id=21059530
喜剧片系列,https://isus.cc/php/huya.php?id=11602044
英雄片系列,https://isus.cc/php/huya.php?id=11601980
枪战片系列,https://isus.cc/php/huya.php?id=21059579
武侠片系列,https://isus.cc/php/huya.php?id=29982611
复仇片系列,https://isus.cc/php/huya.php?id=29982645
星球片系列,https://isus.cc/php/huya.php?id=30080234
校园片系列,https://isus.cc/php/huya.php?id=11352934
警匪片系列,https://isus.cc/php/huya.php?id=30041512
谍战片系列,https://isus.cc/php/huya.php?id=26355810
动画片系列,https://isus.cc/php/huya.php?id=11352878
恐怖片系列,https://isus.cc/php/huya.php?id=24884334
惊悚片系列,https://isus.cc/php/huya.php?id=26355802
僵尸片系列,https://isus.cc/php/huya.php?id=11352917
音乐片系列,https://isus.cc/php/huya.php?id=23860057
杀手片系列,https://isus.cc/php/huya.php?id=23728689
体育片系列,https://isus.cc/php/huya.php?id=23864480
西部片系列,https://isus.cc/php/huya.php?id=30080177
香港片系列,https://isus.cc/php/huya.php?id=29982660
印度片系列,https://isus.cc/php/huya.php?id=26355799
热门片系列,https://isus.cc/php/huya.php?id=880261
高分片系列,https://isus.cc/php/huya.php?id=23902225
短片系列,https://isus.cc/php/huya.php?id=17098448

🔊解说直播,#genre#
阿斗归来了,https://isus.cc/php/huya.php?id=13303478
芮橙说剧,https://isus.cc/php/huya.php?id=30287258
狗哥吃火锅,https://isus.cc/php/huya.php?id=21059624
扁豆看电影,https://isus.cc/php/huya.php?id=16028551
君陌观影,https://isus.cc/php/huya.php?id=29420446
电影狂人A,https://isus.cc/php/huya.php?id=18715610
救赎电影,https://isus.cc/php/huya.php?id=29833341
力哥影视,https://isus.cc/php/huya.php?id=23419131
小丑讲电影,https://isus.cc/php/huya.php?id=16857432
吾聊电影,https://isus.cc/php/huya.php?id=16424416
良少聊漫威,https://isus.cc/php/huya.php?id=25523725
老巴电影,https://isus.cc/php/huya.php?id=29340502
电影最TOP,https://isus.cc/php/huya.php?id=11774959
S哥影视,https://isus.cc/php/huya.php?id=24720260
硬汉影探,https://isus.cc/php/huya.php?id=24614407
影小渔,https://isus.cc/php/huya.php?id=30296971
斌哥漫说,https://isus.cc/php/huya.php?id=18632116
南西视频,https://isus.cc/php/huya.php?id=16913382
大象放映室,https://isus.cc/php/huya.php?id=21277391
阿良说美剧,https://isus.cc/php/huya.php?id=20488841
止戈电影,https://isus.cc/php/huya.php?id=19863777
小丑电影,https://isus.cc/php/huya.php?id=29869799

📽️综艺直播,#genre#
韩国综艺,https://isus.cc/php/huya.php?id=11336725
欧美综艺,https://isus.cc/php/huya.php?id=20969124
男生女生向前冲专场,https://isus.cc/php/huya.php?id=30021042
极限挑战专场,https://isus.cc/php/huya.php?id=29982632
青春环游记专场,https://isus.cc/php/huya.php?id=30080246
五十公里桃花坞专场,https://isus.cc/php/huya.php?id=29465869
高能少年团专场,https://isus.cc/php/huya.php?id=29982609
二十四小时专场,https://isus.cc/php/huya.php?id=29982610
哈哈哈哈哈专场,https://isus.cc/php/huya.php?id=30080247
演员请就位专场,https://isus.cc/php/huya.php?id=23746691
奔跑吧兄弟专场,https://isus.cc/php/huya.php?id=29465870
最强大脑专场,https://isus.cc/php/huya.php?id=29465880
现在就出发专场,https://isus.cc/php/huya.php?id=21059551
脱口秀大会专场,https://isus.cc/php/huya.php?id=11352875
新游记专场,https://isus.cc/php/huya.php?id=20985794
天赐的声音专场,https://isus.cc/php/huya.php?id=30080249
幸福三重奏专场,https://isus.cc/php/huya.php?id=29982647
咱们穿越吧专场,https://isus.cc/php/huya.php?id=11352907
我是大侦探专场,https://isus.cc/php/huya.php?id=20969140
中国好声音专场,https://isus.cc/php/huya.php?id=23746691
朋友请吃饭专场,https://isus.cc/php/huya.php?id=11352918
12道锋味专场,https://isus.cc/php/huya.php?id=30080162
我们的客栈专场,https://isus.cc/php/huya.php?id=24609812
变形计专场,https://isus.cc/php/huya.php?id=23903164

📺电视剧直播,#genre#
探案剧专区,https://isus.cc/php/huya.php?id=20969144
都市剧专区,https://isus.cc/php/huya.php?id=29982666
刑侦剧专区,https://isus.cc/php/huya.php?id=20969130
家庭剧专区,https://isus.cc/php/huya.php?id=11352872
经典剧专区,https://isus.cc/php/huya.php?id=11602081
怀旧剧专区,https://isus.cc/php/huya.php?id=30080241
僵尸剧专区,https://isus.cc/php/huya.php?id=23865148
抗战剧专区,https://isus.cc/php/huya.php?id=30080238
台湾剧专区,https://isus.cc/php/huya.php?id=11342436
韩国剧专区,https://isus.cc/php/huya.php?id=23863787
美国剧专区,https://isus.cc/php/huya.php?id=30080138
英国剧专区,https://isus.cc/php/huya.php?id=29982659
校园剧专区,https://isus.cc/php/huya.php?id=30080228
谍战剧专区,https://isus.cc/php/huya.php?id=30080225
古装剧专区,https://isus.cc/php/huya.php?id=24314158
乡村剧专区,https://isus.cc/php/huya.php?id=30080255
偶像剧专区,https://isus.cc/php/huya.php?id=11601964
爱情剧专区,https://isus.cc/php/huya.php?id=29982671
搞笑剧专区,https://isus.cc/php/huya.php?id=21059634
武侠剧专区,https://isus.cc/php/huya.php?id=20985816
穿越剧专区,https://isus.cc/php/huya.php?id=26355857
年代剧专区,https://isus.cc/php/huya.php?id=20969095

💽纪录片直播,#genre#
贝爷,https://isus.cc/php/huya.php?id=20969143
生存记,https://isus.cc/php/huya.php?id=20985861
航拍中国专场,https://isus.cc/php/huya.php?id=22414123
中国通史,https://isus.cc/php/huya.php?id=20985822
云游故宫1,https://isus.cc/php/huya.php?id=19743457
云游故宫2,https://isus.cc/php/huya.php?id=19743452



🎧音乐直播,#genre#
小舞点歌台,https://isus.cc/php/huya.php?id=15590571
24小时点歌台,https://isus.cc/php/huya.php?id=25261191
助眠音乐专场,https://isus.cc/php/huya.php?id=21241811
音乐小石榴,https://isus.cc/php/huya.php?id=17091681
DJ专场,https://isus.cc/php/huya.php?id=20432228
吉他专场,https://isus.cc/php/huya.php?id=21241765
24×7音乐,https://isus.cc/php/huya.php?id=30483433
轻音乐专场,https://isus.cc/php/huya.php?id=26947138
日语专场,https://isus.cc/php/huya.php?id=21241795
海选专场,https://isus.cc/php/huya.php?id=21241781

🍿短剧直播,#genre#
陈翔六点半,https://isus.cc/php/huya.php?id=11274154

🧨小品直播,#genre#

🎚️相声直播,#genre#
德云哈啤分社,https://isus.cc/php/huya.php?id=26631018
小饭事件薄,https://isus.cc/php/huya.php?id=20985830

📚听书直播,#genre#

👴🏻老年直播,#genre#
梨园戏曲,http://1.94.31.214/php/hntv.php?id=hnly
河南曲艺,http://1.94.31.214/php/hntv.php?id=jczy
点掌财经,https://volcanopull.aniu.tv/live/aniu2/index.m3u8

🎰API随机点播,#genre#


🎤周杰伦歌曲点播,#genre#
太阳之子,https://cfss.cc/api/kg/14850352.mp4
西西里,https://cfss.cc/api/kg/14853195.mp4
那天下雨了,https://cfss.cc/api/kg/14853206.mp4
湘女多情,https://cfss.cc/api/kg/14853209.mp4
谁稀罕,https://cfss.cc/api/kg/14853222.mp4
七月的极光,https://cfss.cc/api/kg/14853225.mp4
爱琴海,https://cfss.cc/api/kg/14853246.mp4
圣徒,https://cfss.cc/api/kg/14853256.mp4
女儿殿下,https://cfss.cc/api/kg/14853262.mp4
淘金小镇,https://cfss.cc/api/kg/14853269.mp4
圣诞星,https://cfss.cc/api/kg/11666088.mp4
即兴曲,https://cfss.cc/api/kg/13559898.mp4
夜曲,https://cfss.cc/api/kg/596344.mp4
傻笑,https://cfss.cc/api/kg/596984.mp4
枫,https://cfss.cc/api/kg/2808.mp4
园游会,https://cfss.cc/api/kg/592679.mp4
浪漫手机,https://cfss.cc/api/kg/756738.mp4
白色风车,https://cfss.cc/api/kg/3022748.mp4
借口,https://cfss.cc/api/kg/29375.mp4
搁浅,https://cfss.cc/api/kg/756760.mp4
七里香,https://cfss.cc/api/kg/756969.mp4
发如雪,https://cfss.cc/api/kg/2761.mp4
听妈妈的话,https://cfss.cc/api/kg/578726.mp4
听见下雨的声音,https://cfss.cc/api/kg/174237.mp4
爱你没差,https://cfss.cc/api/kg/601548.mp4
退后,https://cfss.cc/api/kg/179586.mp4
安静,https://cfss.cc/api/kg/756685.mp4
彩虹,https://cfss.cc/api/kg/355.mp4
说好的幸福呢,https://cfss.cc/api/kg/158898.mp4
一点点,https://cfss.cc/api/kg/612883.mp4
黑色幽默,https://cfss.cc/api/kg/53399.mp4
晴天,https://cfss.cc/api/kg/117613.mp4
告白气球,https://cfss.cc/api/kg/589001.mp4
说好不哭,https://cfss.cc/api/kg/1485652.mp4
一路向北,https://cfss.cc/api/kg/32776.mp4
花海,https://cfss.cc/api/kg/29532.mp4
简单爱,https://cfss.cc/api/kg/596381.mp4
蒲公英的约定,https://cfss.cc/api/kg/158907.mp4
不能说的秘密,https://cfss.cc/api/kg/159059.mp4
龙卷风,https://cfss.cc/api/kg/159057.mp4
反方向的钟,https://cfss.cc/api/kg/52705.mp4
爱在西元前,https://cfss.cc/api/kg/596904.mp4
最长的电影,https://cfss.cc/api/kg/756444.mp4
明明就,https://cfss.cc/api/kg/596504.mp4
轨迹,https://cfss.cc/api/kg/1129.mp4
半岛铁盒,https://cfss.cc/api/kg/608135.mp4
以父之名,https://cfss.cc/api/kg/758240.mp4
东风破,https://cfss.cc/api/kg/158899.mp4
说了再见,https://cfss.cc/api/kg/596406.mp4
暗号,https://cfss.cc/api/kg/60749.mp4
菊花台,https://cfss.cc/api/kg/37575.mp4
稻香,https://cfss.cc/api/kg/592103.mp4
给我一首歌的时间,https://cfss.cc/api/kg/28273.mp4
手写的从前,https://cfss.cc/api/kg/165667.mp4
我是如此相信,https://cfss.cc/api/kg/1643256.mp4
最伟大的作品,https://cfss.cc/api/kg/6725099.mp4
我不配,https://cfss.cc/api/kg/596434.mp4
开不了口,https://cfss.cc/api/kg/596426.mp4
你听得到,https://cfss.cc/api/kg/592430.mp4
等你下课,https://cfss.cc/api/kg/647748.mp4
我落泪情绪零碎,https://cfss.cc/api/kg/91188.mp4
星晴,https://cfss.cc/api/kg/756472.mp4
黑色毛衣,https://cfss.cc/api/kg/756572.mp4
回到过去,https://cfss.cc/api/kg/5030038.mp4
断了的弦,https://cfss.cc/api/kg/756412.mp4
甜甜的,https://cfss.cc/api/kg/758285.mp4
珊瑚海,https://cfss.cc/api/kg/93469.mp4
不该,https://cfss.cc/api/kg/581244.mp4
千里之外,https://cfss.cc/api/kg/34453.mp4
倒带,https://cfss.cc/api/kg/57894.mp4
心雨,https://cfss.cc/api/kg/596313.mp4
分裂,https://cfss.cc/api/kg/758257.mp4
阳光宅男,https://cfss.cc/api/kg/6334.mp4
超人不会飞,https://cfss.cc/api/kg/756588.mp4
大笨钟,https://cfss.cc/api/kg/598167.mp4
哪里都是你,https://cfss.cc/api/kg/3539844.mp4
四面楚歌,https://cfss.cc/api/kg/2762.mp4
千山万水,https://cfss.cc/api/kg/237276.mp4
算什么男人,https://cfss.cc/api/kg/163323.mp4
我要夏天,https://cfss.cc/api/kg/181124.mp4
青花瓷,https://cfss.cc/api/kg/592096.mp4
可爱女人,https://cfss.cc/api/kg/596815.mp4
上海一九四三,https://cfss.cc/api/kg/598114.mp4
双截棍,https://cfss.cc/api/kg/158894.mp4
蜗牛,https://cfss.cc/api/kg/616227.mp4
爱我别走,https://cfss.cc/api/kg/34680.mp4
爱情悬崖,https://cfss.cc/api/kg/1128.mp4
爱的飞行日记,https://cfss.cc/api/kg/91179.mp4
霍元甲,https://cfss.cc/api/kg/596581.mp4
你好吗,https://cfss.cc/api/kg/758247.mp4
黄金甲,https://cfss.cc/api/kg/756761.mp4
龙拳,https://cfss.cc/api/kg/759385.mp4
兰亭序,https://cfss.cc/api/kg/756476.mp4
画沙,https://cfss.cc/api/kg/1049660.mp4
红尘客栈,https://cfss.cc/api/kg/596097.mp4
漂移,https://cfss.cc/api/kg/3770369.mp4
本草纲目,https://cfss.cc/api/kg/756630.mp4
我的地盘,https://cfss.cc/api/kg/1261.mp4

🎹歌手合集点播,#genre#
周杰伦精选120首(8小时),https://txmov2.a.kwimgs.com/upic/2023/06/18/23/BMjAyMzA2MTgyMzE1MjBfMzQ4MzI0MjA1OF8xMDU4Nzc4MzAzNjZfMF8z_b_B386baa1bb2c0c48626a830ff69393771.mp4
林俊杰精选81首(5小时),https://txmov2.a.kwimgs.com/upic/2024/01/09/12/BMjAyNDAxMDkxMjA2MDdfMzQ4MzI0MjA1OF8xMjE2Nzg4Mjk4NTZfMF8z_b_Bc9f7d3b0c4b69136e61d8328a8538bd2.mp4?clientCacheKey=3xajh8b4u5j6uva_b.mp4
潘玮柏精选28首(1小时),https://txmov2.a.kwimgs.com/upic/2021/02/18/21/BMjAyMTAyMTgyMTI0MzNfODI4NTk1NTQ0XzQ0NTk2NzM2MDU3XzJfMw==_b_B92f3c6849966ee988590af29cfd9237b.mp4?tag=1-1750435163-std-1-6qxcke5wod-82a7afd374de76aa&clientCacheKey=3xabaxhvbd3me8s_b.mp4
罗志祥精选16首(1小时),https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000d0et0mfog65hj1cq0130&ratio=720p&line=0
SHE精选40首(2小时),https://txmov2.a.kwimgs.com/upic/2023/07/30/19/BMjAyMzA3MzAxOTEyNDhfODI4NTk1NTQ0XzEwOTI2ODgxNTQyOF8yXzM=_b_B1770e5ac950c20cda3df1678ded64cbc.mp4?tag=1-1754625871-std-1-9msmgkqnic-492b9eaf83438074&clientCacheKey=3xdck2arwksxhfw_b.mp4&tt=b&di=88ccff4&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
徐良精选30首(1小时),https://txmov2.a.kwimgs.com/upic/2024/05/08/20/BMjAyNDA1MDgyMDAyMjFfMTg1NzcxNTYxOF8xMzE5MDIyNTY0NzNfMl8z_b_B62cb1e50d6a0dea4efc3e6da93662aa4.mp4?tag=1-1754626109-std-1-9zwa2xbfok-40061606b10eb007&clientCacheKey=3xfdxxsd94byium_b.mp4&tt=b&di=739f67b1&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
许嵩精选30首(2小时),https://alimov2.a.kwimgs.com/upic/2020/09/14/21/BMjAyMDA5MTQyMTMzMDdfODI4NTk1NTQ0XzM2MDUzMTE1NjM5XzJfMw==_b_B789c6ea6a87d1b67019f19f16c9f71f7.mp4
汪苏泷精选20首(1小时),https://txmov2.a.kwimgs.com/upic/2020/09/30/22/BMjAyMDA5MzAyMjA3NDNfODI4NTk1NTQ0XzM2ODY2MzQxNzg4XzJfMw==_b_Bb726df27e24fda5e4d31b724d84ab8d4.mp4
陶喆精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2023/08/06/13/BMjAyMzA4MDYxMzEzMzhfODM0NDUzMTQ2XzEwOTgxMDA2NzAyNF8wXzM=_b_B5e5a6bf1ef67081a9a226a2f6145ea2d.mp4
陈奕迅精选34首(2小时),https://txmov2.a.kwimgs.com/upic/2022/12/22/17/BMjAyMjEyMjIxNzM3NDNfMTg1NzcxNTYxOF85MTcyMjE1NDQzNV8yXzM=_b_B16479ab3769c6fcfed15a06b75c2656e.mp4
邓紫棋精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2023/05/08/12/BMjAyMzA1MDgxMjIwNTNfMzQ4MzI0MjA1OF8xMDI1NjYyMjM5MDZfMF8z_b_B0675fa55fe8ce0583fb05fa02330e9f1.mp4
薛之谦精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2023/07/28/13/BMjAyMzA3MjgxMzUwMzRfODM0NDUzMTQ2XzEwOTA3NjA4NDU2Nl8wXzM=_b_B480250201ec7378867d92e4d29f7a644.mp4
五月天精选37首(2小时),https://txmov2.a.kwimgs.com/upic/2021/12/07/23/BMjAyMTEyMDcyMzU2MzBfMjgwMTM4ODFfNjIzMTcwNTU3MTlfMl8z_b_Bd70a16353267a52b31d11f2cb77c6c5b.mp4
蔡依林精选102首(6小时),https://txmov2.a.kwimgs.com/upic/2025/06/12/20/BMjAyNTA2MTIyMDUzMjFfNDQzMTI2Mjg0XzE2NjY1MzM5MjYxMV8yXzM=_b_B3bed4c7c1a80388966791d398e318edd.mp4
任然精选20首(1小时),https://txmov2.a.kwimgs.com/upic/2020/09/23/14/BMjAyMDA5MjMxNDA1MjFfMTc4NDYxNDcyNl8zNjQ5NDI4NzI1Nl8yXzM=_b_B0f6d5151ab2c346816996328a0b66b78.mp4
张韶涵精选96首(6小时),https://txmov2.a.kwimgs.com/upic/2023/04/24/02/BMjAyMzA0MjQwMjA4MDlfMjE0OTExOTI2N18xMDEzNTM2NjA5OTFfMF8z_b_Baa658d527c452cd09e6dc0e9684c1bed.mp4
王心凌精选69首(4小时),https://txmov2.a.kwimgs.com/upic/2023/07/26/22/BMjAyMzA3MjYyMjExNTNfMzYxMjUyNDA3MV8xMDg5NTQ4NjE1ODlfMF8z_b_Bdded2693ce6f7de089cfd7030b45bef7.mp4
莫文蔚精选72首(5小时),https://txmov2.a.kwimgs.com/upic/2023/07/27/21/BMjAyMzA3MjcyMTQ2MjdfMzYxMjUyNDA3MV8xMDkwMzM1MjA2NTJfMF8z_b_B144de29e473911c6e9187c9d591b8943.mp4
陈慧琳精选30首(1小时),https://txmov2.a.kwimgs.com/upic/2025/02/09/20/BMjAyNTAyMDkyMDIzNTVfMTg1NzcxNTYxOF8xNTY0NDk2NjMzNTZfMl8z_b_Bd072695cb8d3a79a9d1ac8cdb5b3b3bc.mp4
蔡健雅精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2023/08/18/21/BMjAyMzA4MTgyMTA4MzZfODM0NDUzMTQ2XzExMDgyNTA1MjcwM18wXzM=_b_B0d509c2419313652932c68153a65e4ed.mp4
王杰精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2020/09/06/17/BMjAyMDA5MDYxNzU1MjJfMTc4NDYxNDcyNl8zNTYyMjQ2ODIxNl8yXzM=_b_Bc35f6a28c8cf25ea947bc122c176b034.mp4
乔洋精选20首(1小时),https://txmov2.a.kwimgs.com/upic/2024/01/05/17/BMjAyNDAxMDUxNzEwMTJfNDQzMTI2Mjg0XzEyMTM5OTg3NTU2MV8yXzM=_b_Bf81e0b3d32a3fe727949531d0929868e.mp4
庄心妍精选44首(2小时),https://txmov2.a.kwimgs.com/upic/2023/09/29/09/BMjAyMzA5MjkwOTEzMDVfMjE0OTExOTI2N18xMTM3OTU3ODM3NzFfMF8z_b_B1909889bf55e6af6f994b05596fb589f.mp4
梁静茹精选40首(2小时),https://txmov2.a.kwimgs.com/upic/2023/08/06/13/BMjAyMzA4MDYxMzA3MTVfODM0NDUzMTQ2XzEwOTgwOTYwMjQ1OV8wXzM=_b_Bd9c215cb7ac961de3d5db54cb7bffed6.mp4
王力宏精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2020/09/30/21/BMjAyMDA5MzAyMTU2NTNfODI4NTk1NTQ0XzM2ODY1NDA2MDM3XzJfMw==_b_Bf61393cb3ef5f8ab4b687ae367ed1211.mp4
孙燕姿精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2020/07/15/19/BMjAyMDA3MTUxOTA1MzhfNTAyNzg4MTc0XzMyNDIzMzUwMjAyXzJfMw==_b_Bd09b171541ea966fd7a324624cfe6c16.mp4
周深精选72首(5小时),https://txmov2.a.kwimgs.com/upic/2023/08/07/21/BMjAyMzA4MDcyMTAzMzZfMzYxMjUyNDA3MV8xMDk5Mjc3MDcwMTFfMF8z_b_B707fdf2100370008b57219d4a1dab568.mp4
杨丞琳精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2020/09/20/20/BMjAyMDA5MjAyMDAyMDdfODI4NTk1NTQ0XzM2MzcyMzIwMzYzXzJfMw==_b_B8aa481540d89fe5ec2b3507f8209c663.mp4?tag=1-1750931214-std-1-wz3snqjkat-8298da1fe959ffc7&clientCacheKey=3x8t5k75nb5mzyc_b.mp4&tt=b&di=739f67b1&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
张杰精选40首(2小时),https://txmov2.a.kwimgs.com/upic/2023/08/06/13/BMjAyMzA4MDYxMzIxNDZfODM0NDUzMTQ2XzEwOTgxMDY1NjE0MF8wXzM=_b_Bd5fedc48db11e5ccd52e4c2de1d8213a.mp4
Beyond精选40首(3小时),https://txmov2.a.kwimgs.com/upic/2024/01/24/14/BMjAyNDAxMjQxNDQxMjZfODI4NTk1NTQ0XzEyMzAwNzQ1MTk1Ml8yXzM=_b_Bf4811084a61390aced44f1c86a2ebddf.mp4
周传雄精选20首(1小时),https://k0ub7yffy10y9z.djvod.ndcimgs.com/bs3/video-hls/5210101864526740619_hlsb.m3u8
张学友精选40首(3小时),https://k0ub7yffy10yezw2409x875ex5088x330xxez.djvod.ndcimgs.com/bs3/video-hls/5207287162232816373_hlsb.m3u8
刘德华精选60首(4小时),https://k0ub7yffy10yfz.djvod.ndcimgs.com/upic/2023/07/25/08/BMjAyMzA3MjUwODU3MzRfMzYxMjUyNDA3MV8xMDg4MTUzNTczMzFfMF8z_b_Bf67605afd92859a39e607f504f43c9f7.mp4
黎明精选112首(8小时),https://k0ub7yffy10y8z.djvod.ndcimgs.com/bs3/video-hls/5257671152053263747_hlsb.m3u8
陈粒精选20首(1小时),https://txmov2.a.kwimgs.com/upic/2020/10/04/21/BMjAyMDEwMDQyMTI1NDZfMTc4NDYxNDcyNl8zNzE2MjYzNjA2N18yXzM=_b_B916781f8115d7d5caf6554e522a17daa.mp4
林忆莲精选57首(4小时),https://k0ub7yffy10yez.djvod.ndcimgs.com/upic/2024/01/16/07/BMjAyNDAxMTYwNzEzNTNfODI4NTk1NTQ0XzEyMjIyODI2OTMyM18yXzM=_b_B358e6b1dbf7db9a80ffc4f82cee98a4e.mp4
林志炫精选34首(2小时),https://txmov2.a.kwimgs.com/bs3/video-hls/5253449075409106514_hlsb.m3u8
任贤齐精选36首(2小时),https://txmov2.a.kwimgs.com/bs3/video-hls/5254012023525680703_hlsb.m3u8
林忆莲精选30首(2小时),https://txmov2.a.kwimgs.com/bs3/video-hls/5250071375165662691_hlsb.m3u8
车载DJ串烧点播❶,https://txmov2.a.kwimgs.com/bs3/video-hls/5195465247443616945_hlsb.m3u8
车载DJ串烧点播❷,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154098359410997_hlsb.m3u8
夜店DJ混音点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5238530913892317704_hlsb.m3u8
老歌DJ串烧点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5234027313336778127_hlsb.m3u8
国潮DJ舞曲点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5254856460919464679_hlsb.m3u8
快摇越南鼓点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5246130739648463544_hlsb.m3u8
带劲越南鼓点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5199968844019002757_hlsb.m3u8
蹦迪越南鼓点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5253167611834026799_hlsb.m3u8
40首精选慢摇点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5224175695511900493_hlsb.m3u8
中文DJ舞曲点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5225020119572067546_hlsb.m3u8
DJ舞曲串烧点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5259923016524978973_hlsb.m3u8
热门歌曲DJ点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5232619944545910926_hlsb.m3u8

